mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_C,params,split0_test_score,split1_test_score,split2_test_score,mean_test_score,std_test_score,rank_test_score
0.03150192896525065,0.004600263207500754,0.006510178248087565,0.0011836553525208765,0.01,{'C': 0.01},0.8395802098950524,0.8484621155288822,0.8634658664666166,0.8505027306301839,0.009857458426911119,4
0.03572201728820801,0.009316183962910861,0.006997028986612956,0.0025988197198845335,0.1,{'C': 0.1},0.876311844077961,0.8769692423105776,0.8927231807951987,0.8820014223945791,0.007586176925171417,3
0.04298893610636393,0.014009287082224452,0.006618976593017578,0.001760335589241232,1.0,{'C': 1},0.8860569715142429,0.8822205551387847,0.8934733683420856,0.8872502983317044,0.004670793859509685,2
0.031502485275268555,0.007497477004923843,0.008940537770589193,0.00641592089718208,10.0,{'C': 10},0.8860569715142429,0.886721680420105,0.8912228057014253,0.8880004858785912,0.002294626805220689,1
