mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_C,params,split0_test_score,split1_test_score,split2_test_score,mean_test_score,std_test_score,rank_test_score
0.022844870885213215,0.0024249528976180478,0.006046851476033528,0.0018278218033328044,0.01,{'C': 0.01},0.8395802098950524,0.8484621155288822,0.8634658664666166,0.8505027306301839,0.009857458426911119,4
0.021801312764485676,0.007275278026222379,0.0067013899485270185,0.0008648854343861334,0.1,{'C': 0.1},0.876311844077961,0.8769692423105776,0.8927231807951987,0.8820014223945791,0.007586176925171417,3
0.024066050847371418,0.003280460600516672,0.004975318908691406,0.000928093759958897,1.0,{'C': 1},0.8860569715142429,0.8822205551387847,0.8934733683420856,0.8872502983317044,0.004670793859509685,2
0.018816391626993816,0.0034635137056562974,0.0038673082987467446,0.00012014503908769785,10.0,{'C': 10},0.8860569715142429,0.886721680420105,0.8912228057014253,0.8880004858785912,0.002294626805220689,1
