mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_C,params,split0_test_score,split1_test_score,split2_test_score,mean_test_score,std_test_score,rank_test_score
0.01762994130452474,0.0019853037473036386,0.004304806391398112,0.00069164826633284,0.01,{'C': 0.01},0.8395802098950524,0.8484621155288822,0.8634658664666166,0.8505027306301839,0.009857458426911119,4
0.02388612429300944,0.004071909316084289,0.005115350087483724,0.0005836933942329866,0.1,{'C': 0.1},0.876311844077961,0.8769692423105776,0.8927231807951987,0.8820014223945791,0.007586176925171417,3
0.02457539240519206,0.006560203374662471,0.004760424296061198,0.0015148075395047939,1.0,{'C': 1},0.8860569715142429,0.8822205551387847,0.8934733683420856,0.8872502983317044,0.004670793859509685,2
0.015897830327351887,0.00032845856978990076,0.003423452377319336,0.0009104710767997426,10.0,{'C': 10},0.8860569715142429,0.886721680420105,0.8912228057014253,0.8880004858785912,0.002294626805220689,1
