mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_C,params,split0_test_score,split1_test_score,split2_test_score,mean_test_score,std_test_score,rank_test_score
0.01589663823445638,0.0033415559864161523,0.004545768102010091,0.0005633604955278725,0.01,{'C': 0.01},0.8395802098950524,0.8484621155288822,0.8634658664666166,0.8505027306301839,0.009857458426911119,4
0.018572648366292317,0.0018546471425370985,0.004700024922688802,0.0006692002606876349,0.1,{'C': 0.1},0.876311844077961,0.8769692423105776,0.8927231807951987,0.8820014223945791,0.007586176925171417,3
0.011016289393107096,0.004631496474475922,0.0026230812072753906,0.0009951195261911187,1.0,{'C': 1},0.8860569715142429,0.8822205551387847,0.8934733683420856,0.8872502983317044,0.004670793859509685,2
0.01690808931986491,0.0029268348433980356,0.0035011768341064453,7.551586235324326e-05,10.0,{'C': 10},0.8860569715142429,0.886721680420105,0.8912228057014253,0.8880004858785912,0.002294626805220689,1
