mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_C,params,split0_test_score,split1_test_score,split2_test_score,mean_test_score,std_test_score,rank_test_score
0.02249733606974284,0.003056601888998907,0.005088488260904948,0.00047744276742543127,0.01,{'C': 0.01},0.8395802098950524,0.8484621155288822,0.8634658664666166,0.8505027306301839,0.009857458426911119,4
0.021761973698933918,0.0023004764309000336,0.005112250645955403,0.0006787859806346638,0.1,{'C': 0.1},0.876311844077961,0.8769692423105776,0.8927231807951987,0.8820014223945791,0.007586176925171417,3
0.019017616907755535,0.003874923168810625,0.005128065745035808,0.002255700191899795,1.0,{'C': 1},0.8860569715142429,0.8822205551387847,0.8934733683420856,0.8872502983317044,0.004670793859509685,2
0.01616954803466797,0.0009931198775119051,0.003598769505818685,0.0003443594317648089,10.0,{'C': 10},0.8860569715142429,0.886721680420105,0.8912228057014253,0.8880004858785912,0.002294626805220689,1
